gene,name_disease,category_cleaned,scr_sum,rusp,scr_babydetectv2,scr_babyscreen,scr_babyseq2,scr_beginngs,scr_chenetal,scr_earlycheck,scr_firststeps,scr_generation,scr_gnstar,scr_guardian,scr_jianetal,scr_leeetal,scr_luoetal,scr_neoexome,scr_neoseq,scr_nests,scr_newbornsinsa,scr_puglia,scr_wangetal,scr_foresite,scr_fulgent,scr_igenomix,scr_mendelics,scr_nurture,scr_perkinelmer,scr_sema,inheritance_babyseq2,penetrance_babyseq2,age_onset_asqm_standard,severity_asqm,likelihood_asqm,efficacy_asqm,acceptability_asqm,knowledge_asqm,yespct_goldetal,prevalence_100k_goldetaldet,orthogonal_test_goldetaldet
ALX4,Parietal foramina 2,Medical Genetics,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
TFG,Hereditary motor and sensory neuropathy,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
KCNC3,Spinocerebellar Ataxia 13,Neurology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
NPHS2,"Nephrotic syndrome,type 2",Nephrology,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
CXCR2,WHIM syndrome 2,Immunology,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,missing,0,0,0,0,0,,,missing
TNFRSF11B,Paget disease,Endocrinology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
APEX1,Nijmegen breakage syndrome,Medical Genetics,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
BBS4,Bardet-Biedl syndrome,Medical Genetics,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
WRN,Werner syndrome,Oncology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
FKTN,Congenital muscular dystrophy-dystroglycanopathy with brain and eye anomalies,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),Infant,2,3,0,0,2,,,missing
NEUROD1,"Maturity-onset  diabetes  of the young,  type 6",Endocrinology,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,Adolescent/Adult,1,3,0,0,1,0,,Y
GMPPB,"Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 14; Muscular dystrophy-dystroglycanopathy (congenital with impaired intellectual development), type B, 14; Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 14",Neurology,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
ABCB7,Sideroblastic anaemia and ataxia,Hematology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
RNF168,"RNF168 deficiency (Radiosensitivity, Immune Deficiency, Dysmorphic features, Learning difficulties syndrome)",Immunology,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
MEGF10,"Myopathy, areflexia, respiratory distress, and dysphagia, early-onset",Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
CASK,Mental retardation and microcephaly with pontine and cerebellar hypoplasia,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,XLD,HIGH (A),missing,0,0,0,0,0,,,missing
HSPB1,"Charcot-Marie-Tooth Disease,Axonal, Type 2F",Neurology,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
GAS8,Primary ciliary dyskinesia 33,Dermatology,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,Birth,1,3,2,2,1,,,missing
ERBIN,ERBIN deficiency,Immunology,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
ARHGEF1,ARHGEF1 deficiency,Immunology,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
PCK1,"Phosphoenolpyruvate carboxykinase deficiency, cytosolic",Metabolism,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,missing,0,0,0,0,0,,,missing
PLOD1,"Ehlers-Danlos syndrome, kyphoscoliotic type",Cardiovascular,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
ERCC6L2,ERCC6L2 (Hebo deficiency),Hematology,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
FASTKD2,Complex IV deficiency,Metabolism,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
MBTPS2,"Ichthyosis follicularis, alopecia & photophobia",Dermatology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,XLR,HIGH (A),missing,0,0,0,0,0,,,missing
ORC1,Meier-Gorlin syndrome,Medical Genetics,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
IL17RD,Kallmann syndrome,Endocrinology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
GINS1,GINS1 deficiency,Medical Genetics,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
GJC2,Pelizaeus-Merzbacher-like disease,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
CLIC5,"?Deafness, autosomal recessive 103",ENT,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
FAM20C,Osteosclerotic bone dysplasia,Endocrinology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
TYMP,Mitochondrial DNA depletion syndrome,Metabolism,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
MYO5B,"Progressive familial intrahepatic cholestasis 10; Diarrhea 2, with microvillus atrophy, with or without cholestasis",Gastroenterology,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
CNBP,Myotonic dystrophy 2,Neurology,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
DNM1L,Encephalopathy Due To Defective Mitochondrial And Peroxisomal Fission 1,Metabolism,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
CDKN2A,Melanoma,Oncology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,MODERATE (A),Adolescent/Adult,2,3,2,2,3,,,missing
FKRP,Muscle-eye-brain disease,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
ACAD10,Isobutyryl-CoA dehydrogenase deficiency,Metabolism,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,missing,0,0,0,0,0,,,missing
MAGEL2,Prader-Willi-Like Syndrome; Pwls,Medical Genetics,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
CRYAA,"Cataract 9, multiple types",Ophthalmology,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
TBX6,Spondylocostal dysostosis 5,Orthopedics,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
IL6R,IL6 receptor deficiency,Immunology,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
CFL2,Nemaline myopathy,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
KIT,Piebaldism,Dermatology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
PNKP,Microcephaly - seizures - developmental delay,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
TNFRSF4,OX40 deficiency,Immunology,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
CACNA1H,"Familial hyperaldosteronism, Type IV",Endocrinology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,1,,Y
IL6ST,IL6 signal transducer (IL6ST) deficiency,Immunology,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
TNNT3,"Arthyrgryposis, distal",Medical Genetics,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
KLHL40,Nemaline myopathy,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
ACD,"Dyskeratosis Congenita, Autosomal Dominant 6; Dkca6",Medical Genetics,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
CTSF,"Ceroid Lipofuscinosis, Neuronal, 13; Cln13",Neurology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
ADCY1,"?Deafness, autosomal recessive 44",ENT,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,Birth,1,3,2,3,0,,,missing
ATRX,Alpha-thalassemia/mental retardation syndrome,Hematology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,XLD,HIGH (A),missing,0,0,0,0,0,,,missing
NR1H4,"Cholestasis, infantile",Gastroenterology,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
MYLK,"Aortic aneurysm, familial thoracic 7",Cardiovascular,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,MODERATE (B),Adolescent/Adult,3,3,1,2,1,,,missing
ABCA12,"Ichthyosis, congenital, autosomal recessive",Dermatology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
HSPG2,Schwartz-Jampel syndrome,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
MAF,Ayme-gripp syndrome,Medical Genetics,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
DIABLO,"Deafness, autosomal dominant",ENT,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,Adolescent/Adult,1,0,3,3,0,,,missing
LRP2,Donnai-Barrow syndrome,Medical Genetics,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
ODAD4,Primary ciliary dyskinesia 35,Pulmonology,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,Birth,1,3,2,2,1,,,missing
ALG8,"Congenital disorder of glycosylation, type Ih",Metabolism,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
ANKRD1,"Cardiomyopathy, dilated",Cardiovascular,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,MODERATE (B),Adolescent/Adult,2,3,2,3,1,,,missing
HIRA,DiGeorge syndrome,Medical Genetics,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
MECOM,Radioulnar synostosis with amegakaryocytic thrombocytopenia 2,Hematology,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,missing,0,0,0,0,0,1,,Y
ATP13A2,Kufor-Rakeb Syndrome,Neurology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
MAX,Pheochromocytoma susceptibility,Oncology,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Adolescent/Adult,2,2,3,2,2,,,missing
IGKC,Kappa chain deficiency,Immunology,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
MKRN3,"Precocious Puberty, Central, 2; Cppb2",Endocrinology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
EYA4,"Deafness, autosomal dominant",ENT,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),Adolescent/Adult,2,0,2,3,0,,,missing
GPR101,Growth hormone-secreting pituitary adenoma 2,Endocrinology,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,0,,Y
MCIDAS,Primary ciliary dyskinesia 42,Dermatology,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,Birth,1,3,2,2,1,,,missing
ACTB,Baraitser-Winter syndrome,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
SLC2A10,Arterial tortuosity syndrome,Cardiovascular,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
BLK,"MODY, type XI (MODY11)",Endocrinology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Adolescent/Adult,1,3,0,0,1,,,missing
RAD51C,"Fanconi amenia, complementation group O",Hematology,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,Childhood,2,3,2,2,0,1,,N
PAX2,Papillorenal syndrome,Nephrology,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
TIMM50,3-methylglutaconic aciduria 9,Metabolism,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,missing,0,0,0,0,0,,,missing
NAGA,N-acetylgalactosaminidase alpha deficiency,Metabolism,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),Adolescent/Adult,1,3,0,0,1,,,missing
CSF2RA,Pulmonary alveolar proteinosis,Pulmonology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,XLR,HIGH (A),Childhood,1,3,3,2,1,,,missing
CTNNA3,Arrhythmogenic right ventricular dysplasia 13,Cardiovascular,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Adolescent/Adult,2,0,2,2,0,,,missing
NARS2,Combined oxidative phosphorylation deficiency 24,Metabolism,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,Infant,3,3,0,0,1,,,missing
MYLK2,"Cardiomyopathy, hypertrophic",Cardiovascular,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,missing,0,0,2,3,0,,,missing
PRNP,"Creutzfeldt-Jakob disease / Huntington disease-like 1 / Prion disease with protracted course / Cerebral amyloid angiopathy, PRNP-related / Gerstmann-Straussler disease / Insomnia, fatal familial / {Kuru, susceptibility to}",Neurology,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Adolescent/Adult,2,3,0,0,2,,,missing
CUL7,3-M syndrome,Orthopedics,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
HSPA9,"Anemia, sideroblastic, 4",Hematology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
FOXH1,Congenital heart defects,Cardiovascular,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
PHF6,Borjeson-Forssman-Lehmann syndrome,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,XLD,HIGH (A),missing,0,0,0,0,0,,,missing
DECR1,"2,4-Dienoyl-CoA reductase deficiency",Metabolism,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
RORC,Immunodeficiency 42,Immunology,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,missing,0,0,0,0,0,,,missing
ACTA1,Nemaline myopathy,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
PON3,amyotrophic lateral sclerosis,Neurology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
SHANK3,Phelan-McDermid syndrome,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
EIF2AK4,Pulmonary Hypertension,Cardiovascular,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
BCR,"Leukemia, Chronic Myeloid; Cml;;Leukemia, Chronic Myelogenous",Oncology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
HAMP,"Hemochromatosis, type 2B",Hematology,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Adolescent/Adult,2,3,3,3,2,0,,Y
MED13L,Transposition of great arteries,Cardiovascular,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
SFTPC,Pulmonary surfactant metabolism dysfunction 2,Pulmonology,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,Variable,1,3,2,2,2,1,,N
SLC5A2,Renal glucosuria,Nephrology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
CRYBB1,"Cataract 17, multiple types",Ophthalmology,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
BAG3,"Cardiomyopathy, dilated",Cardiovascular,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,MODERATE (A),Variable,2,3,2,3,2,,,missing
SKI,Shprintzen-Goldberg syndrome,Medical Genetics,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
LRRK2,Parkinson disease,Neurology,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
MANBA,Beta Manosidosis,Metabolism,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Childhood,1,3,0,0,2,,,missing
PARK7,Parkinson disease,Neurology,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
CALR,Myelofibrosis,Oncology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
POLG2,"Progressive External Ophthalmoplegia With Mitochondrial Dna Deletions, Autosomal Dominant 4",Ophthalmology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
RNF31,HOIP deficiency,Immunology,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
MT-ATP6,Leber optic atrophy,Metabolism,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
AP3D1,Hermansky-Pudlak syndrome 10,Pulmonology,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
VCP,Inclusion body myopathy with early-onset paget disease and frontotemporal dementia,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
LRSAM1,Charcot-Marie-Tooth disease,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
POLE2,POLE2 (Polymerase ε subunit 2) deficiency,Immunology,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
VPS13A,Choreoacanthocytosis,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
CEP152,Seckel syndrome,Medical Genetics,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
RECQL4,Baller-Gerold syndrome,Medical Genetics,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
EGF,"Hypomagnesemia 4, Renal; Homg4;;Hypomagnesemia, Renal, Normocalciuric",Nephrology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
CREBBP,Rubinstein-Taybi syndrome,Medical Genetics,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
KMT2A,KMT2A deficiency (Wiedemann-Steiner syndrome),Neurology,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
KCNE2,Long QT syndrome-6,Cardiovascular,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,MODERATE (A),Variable,2,1,2,2,1,,,missing
CR2,Common variable immune deficiency 7,Immunology,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,1,.4,Y
THPO,"Thrombocythemia, Essential",Hematology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
DLL3,"Spondylocostal dysostosis, autosomal recessive, 1",Orthopedics,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
FAT4,Hennekam-lymphangiectasia-lymphedema syndrome,Medical Genetics,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
DUOX1,Congenital Hypothyroidism,Endocrinology,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
CRYGC,"Cataract 2, multiple types",Ophthalmology,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
ELMOD3,"?Deafness, autosomal recessive 88",ENT,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
SUFU,Nevoid Basal Cell Carcinoma Syndrome,Oncology,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,missing,0,0,0,0,0,1,3.2,N
RBM20,"Cardiomyopathy, dilated, 1DD",Cardiovascular,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,MODERATE (A),Adolescent/Adult,2,3,2,3,2,,,missing
APOE,Apolipoprotein (apo) E (familial dysbetalipoproteinemia type III),Cardiovascular,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,0,,Y
ANKRD26,Thrombocytopenia 2,Hematology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
RIT1,Noonan syndrome 8,Cardiovascular,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Infant,2,3,2,2,2,,,missing
CRPPA,"Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 7",Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
ACOX1,Peroxisomal acyl-CoA oxidase deficiency,Metabolism,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
ZFYVE26,Spastic paraplegia,Neurology,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
TWIST1,Saethre-Chotzen syndrome,Medical Genetics,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
MRE11,"Fructose-1,6-Bisphosphatase Deficiency",Metabolism,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
GPSM2,Chudley-McCullough syndrome,ENT,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),Birth,1,3,3,3,2,,,missing
HDAC8,"Cornelia de Lange syndrome-like features, ocular hypertelorism & large fontanelle",Medical Genetics,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,XLD,HIGH (A),missing,0,0,0,0,0,,,missing
ANXA11,Amytrophic Lateral Sclerosis 23,Neurology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
FOXJ1,Primary ciliary dyskinesia 43,Dermatology,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
FOXC2,"Lymphoedema, primary",Medical Genetics,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
L2HGDH,Hydroxyglutaric aciduria,Metabolism,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
IL12B,"Immunodeficiency 29, mycobacteriosis",Immunology,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,missing,0,0,0,0,0,,,missing
MOGS,Glucosidase 1 deficiency,Metabolism,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
ELP3,amyotrophic lateral sclerosis,Neurology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
RNASEH2A,Aicardi-Goutieres  syndrome  4,Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,0,,Y
CDIN1,Congenital dyserythropoietic anemia type I,Hematology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
SGCG,"Muscular dystrophy, limb-girdle, type 2C",Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
DNAL1,Primary ciliary dyskinesia,Pulmonology,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,Birth,1,3,2,2,1,,,missing
P2RX2,Hearing loss,ENT,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,Adolescent/Adult,1,3,3,3,1,,,missing
DGKE,"Haemolytic uraemic syndrome, atypical",Hematology,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
MC1R,"{Melanoma, Cutaneous Malignant, 5}",Oncology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
IRF2BP2,Common variable immune deficiency 14,Immunology,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,1,.4,Y
KIF11,Familial Exudative Vitreoretinopathy (FEVR),Ophthalmology,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
FKBP6,Williams syndrome,Medical Genetics,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
TCTN3,Joubert syndrome,Medical Genetics,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
KLF1,"Anemia, dyserythropoietic congenital, type IV",Hematology,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
KRT6A,Pachyonychia congenita,Dermatology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
WDR62,"Microcephaly 2, primary, autosomal recessive, with or without cortical malformations",Neurology,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
